,game_id,Stint_id,start_period,end_period,start_time,end_time,start_seconds,end_seconds,duration_s,start_eventnum,end_eventnum,start_score,end_score,start_margin,end_margin,plusminus,player1_id,player2_id,player3_id,player4_id,player5_id,lineup_long,lineup_id_ingame,player6_id,player7_id,player8_id,player9_id,player10_id,OPP_lineup_long,OPP_lineup_id_ingame,pts_for,pts_against,possessions
0,0022301202,1,1,1,12:00,6:49,2880,2569,311,2,64,0 - 0,9 - 14,0,-5,-5,1628369,1627759,201143,1628401,201950,1628369-1627759-201143-1628401-201950,,1627741,1630167,1626167,1628971,1630169,1627741-1630167-1626167-1628971-1630169,,9,14,25
1,0022301202,2,1,1,6:49,5:59,2569,2519,50,64,81,9 - 14,12 - 17,-5,-5,0,1630573,1627759,201143,1628401,1630625,1630573-1627759-201143-1628401-1630625,,204456,1631097,1626167,1628971,1630174,204456-1631097-1626167-1628971-1630174,,3,3,3
2,0022301202,3,1,1,5:59,2:34,2519,2314,205,81,120,12 - 17,21 - 19,-5,2,7,1630573,1627759,201143,1628401,1630625,1630573-1627759-201143-1628401-1630625,,204456,1631097,1630167,1628971,1630174,204456-1631097-1630167-1628971-1630174,,9,2,16
3,0022301202,4,1,1,2:34,1:18,2314,2238,76,120,141,21 - 19,24 - 22,2,2,0,1630573,1628369,1630202,201950,1628436,1630573-1628369-1630202-201950-1628436,,204456,1631097,1626167,1630169,1630174,204456-1631097-1626167-1630169-1630174,,3,3,4
4,0022301202,5,1,2,1:18,12:00,2238,2160,78,141,161,24 - 22,24 - 22,2,2,0,1630573,1628369,1630202,201950,1628436,1630573-1628369-1630202-201950-1628436,,1627741,1631097,1626167,1630169,1630174,1627741-1631097-1626167-1630169-1630174,,0,0,6
5,0022301202,6,2,2,12:00,7:06,2160,1866,294,161,215,24 - 22,34 - 35,2,-1,-3,1628369,201950,1630625,1630202,1628436,1628369-201950-1630625-1630202-1628436,,1627741,1626167,1630169,1630174,1631097,1627741-1626167-1630169-1630174-1631097,,10,13,20
6,0022301202,7,2,2,7:06,7:06,1866,1866,0,215,219,34 - 35,34 - 35,-1,-1,0,1627759,201950,1630573,1630202,1628436,1627759-201950-1630573-1630202-1628436,,1627741,1626167,1630169,1630174,1631097,1627741-1626167-1630169-1630174-1631097,,0,0,0
7,0022301202,8,2,2,7:06,7:06,1866,1866,0,219,221,34 - 35,34 - 35,-1,-1,0,1627759,201950,1630573,1630202,1628436,1627759-201950-1630573-1630202-1628436,,1627741,1630167,1630169,1630174,1631097,1627741-1630167-1630169-1630174-1631097,,0,0,0
8,0022301202,9,2,2,7:06,6:11,1866,1811,55,221,238,34 - 35,36 - 35,-1,1,2,1627759,201950,1630573,1630202,1628436,1627759-201950-1630573-1630202-1628436,,1627741,1630167,1630169,1628971,1631097,1627741-1630167-1630169-1628971-1631097,,2,0,4
9,0022301202,10,2,2,6:11,5:27,1811,1767,44,238,253,36 - 35,39 - 39,1,0,-1,1627759,201950,1630573,201143,1628401,1627759-201950-1630573-201143-1628401,,1627741,1630167,1630169,1628971,1631097,1627741-1630167-1630169-1628971-1631097,,3,4,4
