,game_id,Stint_id,start_period,end_period,start_time,end_time,start_seconds,end_seconds,duration_s,start_eventnum,end_eventnum,start_score,end_score,start_margin,end_margin,plusminus,player1_id,player2_id,player3_id,player4_id,player5_id,lineup_long,lineup_id_ingame,player6_id,player7_id,player8_id,player9_id,player10_id,OPP_lineup_long,OPP_lineup_id_ingame,pts_for,pts_against,possessions
0,0022300706,1,1,1,12:00,11:13,2880,2833,47,2,18,0 - 0,0 - 1,0,1,1,1628369,201143,204001,1628401,201950,1628369-201143-204001-1628401-201950,,1641713,1631223,1641998,1628379,1631367,1641713-1631223-1641998-1628379-1631367,,1,0,5
1,0022300706,2,1,1,11:13,6:35,2833,2555,278,18,70,0 - 1,9 - 17,1,8,7,1628369,201143,204001,1628401,201950,1628369-201143-204001-1628401-201950,,1641713,1631223,1641787,1628379,1631367,1641713-1631223-1641787-1628379-1631367,,16,9,21
2,0022300706,3,1,1,6:35,4:34,2555,2434,121,70,100,9 - 17,13 - 24,8,11,3,1628369,201143,204001,1628401,1630573,1628369-201143-204001-1628401-1630573,,1641713,1631223,1641787,1628379,1631367,1641713-1631223-1641787-1628379-1631367,,7,4,8
3,0022300706,4,1,1,4:34,2:51,2434,2331,103,100,132,13 - 24,16 - 24,11,8,-3,1628369,1628436,204001,1628401,1630573,1628369-1628436-204001-1628401-1630573,,1641713,1631223,1641787,1630562,1630590,1641713-1631223-1641787-1630562-1630590,,0,3,9
4,0022300706,5,1,1,2:51,1:07,2331,2227,104,132,150,16 - 24,20 - 28,8,8,0,1628369,1628436,201950,1630202,1630573,1628369-1628436-201950-1630202-1630573,,1641713,1631223,1641787,1630562,1630590,1641713-1631223-1641787-1630562-1630590,,4,4,6
5,0022300706,6,1,1,1:07,0:07,2227,2167,60,150,163,20 - 28,20 - 29,8,9,1,1628369,1628436,201950,1630202,1630573,1628369-1628436-201950-1630202-1630573,,1641713,1631367,1641787,1630562,1630590,1641713-1631367-1641787-1630562-1630590,,1,0,3
6,0022300706,7,1,2,0:07,12:00,2167,2160,7,163,170,20 - 29,20 - 29,9,9,0,1628369,1629052,201950,1630202,1630573,1628369-1629052-201950-1630202-1630573,,1641713,1631367,1641787,1630562,1630590,1641713-1631367-1641787-1630562-1630590,,0,0,1
7,0022300706,8,2,2,12:00,8:48,2160,1968,192,170,208,20 - 29,30 - 35,9,5,-4,201950,1630573,1628436,1630202,1629052,201950-1630573-1628436-1630202-1629052,,1641713,1631367,1641787,1630590,1630562,1641713-1631367-1641787-1630590-1630562,,6,10,11
8,0022300706,9,2,2,8:48,6:48,1968,1848,120,208,234,30 - 35,35 - 40,5,5,0,201950,1628401,201143,1630202,1629052,201950-1628401-201143-1630202-1629052,,1641998,1631367,1628379,1630590,1630562,1641998-1631367-1628379-1630590-1630562,,5,5,9
9,0022300706,10,2,2,6:48,6:06,1848,1806,42,234,242,35 - 40,38 - 41,5,3,-2,201950,1628401,201143,1628369,204001,201950-1628401-201143-1628369-204001,,1641998,1631367,1628379,1630590,1630562,1641998-1631367-1628379-1630590-1630562,,1,3,1
10,0022300706,11,2,2,6:06,5:19,1806,1759,47,242,251,38 - 41,41 - 44,3,3,0,201950,1628401,201143,1628369,204001,201950-1628401-201143-1628369-204001,,1641998,1631367,1628379,1631223,1630562,1641998-1631367-1628379-1631223-1630562,,3,3,3
11,0022300706,12,2,2,5:19,3:46,1759,1666,93,251,270,41 - 44,44 - 53,3,9,6,201950,1628401,201143,1628369,204001,201950-1628401-201143-1628369-204001,,1641998,1631367,1628379,1631223,1641713,1641998-1631367-1628379-1631223-1641713,,9,3,8
12,0022300706,13,2,2,3:46,2:02,1666,1562,104,270,287,44 - 53,46 - 60,9,14,5,1630573,1628401,201143,1628369,204001,1630573-1628401-201143-1628369-204001,,1641998,1631367,1628379,1631223,1641713,1641998-1631367-1628379-1631223-1641713,,7,2,8
13,0022300706,14,2,2,2:02,0:54,1562,1494,68,287,304,46 - 60,48 - 64,14,16,2,1630573,1628401,201143,1628369,204001,1630573-1628401-201143-1628369-204001,,1641998,1630590,1630562,1631223,1641713,1641998-1630590-1630562-1631223-1641713,,4,2,5
14,0022300706,15,2,3,0:54,12:00,1494,1440,54,304,318,48 - 64,50 - 70,16,20,4,1630573,1628401,201143,1628369,204001,1630573-1628401-201143-1628369-204001,,1641787,1630590,1630562,1631223,1641713,1641787-1630590-1630562-1631223-1641713,,6,2,4
15,0022300706,16,3,3,12:00,5:04,1440,1024,416,318,387,50 - 70,65 - 86,20,21,1,1628369,201143,204001,1628401,201950,1628369-201143-204001-1628401-201950,,1641713,1631223,1628379,1631367,1641787,1641713-1631223-1628379-1631367-1641787,,16,15,29
16,0022300706,17,3,3,5:04,1:53,1024,833,191,387,430,65 - 86,73 - 97,21,24,3,1628369,1630573,204001,1628401,1628436,1628369-1630573-204001-1628401-1628436,,1641713,1631223,1641998,1630562,1630590,1641713-1631223-1641998-1630562-1630590,,11,8,15
17,0022300706,18,3,3,1:53,0:12,833,732,101,430,461,73 - 97,76 - 99,24,23,-1,1628369,1630573,204001,1630202,1628436,1628369-1630573-204001-1630202-1628436,,1641713,1631223,1641998,1630562,1630590,1641713-1631223-1641998-1630562-1630590,,2,3,9
18,0022300706,19,3,3,0:12,0:12,732,732,0,461,463,76 - 99,76 - 99,23,23,0,1628369,1630573,1629052,1630202,1628436,1628369-1630573-1629052-1630202-1628436,,1641713,1631223,1641998,1630562,1630590,1641713-1631223-1641998-1630562-1630590,,0,0,0
19,0022300706,20,3,4,0:12,12:00,732,720,12,463,477,76 - 99,76 - 99,23,23,0,1628369,1630573,1629052,1630202,201950,1628369-1630573-1629052-1630202-201950,,1641713,1631223,1641998,1630562,1630590,1641713-1631223-1641998-1630562-1630590,,0,0,2
20,0022300706,21,4,4,12:00,9:40,720,580,140,477,506,76 - 99,81 - 102,23,21,-2,201950,1630573,1628436,1630202,1629052,201950-1630573-1628436-1630202-1629052,,1641998,1628379,1631367,1630590,1630562,1641998-1628379-1631367-1630590-1630562,,3,5,10
21,0022300706,22,4,4,9:40,8:33,580,513,67,506,520,81 - 102,81 - 104,21,23,2,201950,1630573,1629674,1630202,1629052,201950-1630573-1629674-1630202-1629052,,1641998,1628379,1631367,1630590,1630562,1641998-1628379-1631367-1630590-1630562,,2,0,4
22,0022300706,23,4,4,8:33,7:13,513,433,80,520,534,81 - 104,83 - 109,23,26,3,1641775,1630573,1629674,1630202,1629052,1641775-1630573-1629674-1630202-1629052,,1641998,1641713,1631367,1630590,1630562,1641998-1641713-1631367-1630590-1630562,,5,2,6
23,0022300706,24,4,4,7:13,6:56,433,416,17,534,541,83 - 109,83 - 112,26,29,3,1641775,1630573,1629674,1630202,1629052,1641775-1630573-1629674-1630202-1629052,,1631223,1641713,1631367,1641787,1630562,1631223-1641713-1631367-1641787-1630562,,3,0,1
