,game_id,Stint_id,start_period,end_period,start_time,end_time,start_seconds,end_seconds,duration_s,start_eventnum,end_eventnum,start_score,end_score,start_margin,end_margin,plusminus,player1_id,player2_id,player3_id,player4_id,player5_id,lineup_long,lineup_id_ingame,player6_id,player7_id,player8_id,player9_id,player10_id,OPP_lineup_long,OPP_lineup_id_ingame,pts_for,pts_against,possessions
0,0022300563,1,1,1,12:00,6:12,2880,2532,348,2,71,0 - 0,15 - 11,0,4,4,1628369,201143,204001,1628401,201950,1628369-201143-204001-1628401-201950,,1629628,1627783,1629007,1630567,1630193,1629628-1627783-1629007-1630567-1630193,,15,11,27
1,0022300563,2,1,1,6:12,4:07,2532,2407,125,71,88,15 - 11,20 - 15,4,5,1,1628369,201143,204001,1628401,201950,1628369-201143-204001-1628401-201950,,1629628,1627783,1629007,203471,1630193,1629628-1627783-1629007-203471-1630193,,5,4,8
2,0022300563,3,1,1,4:07,3:08,2407,2348,59,88,108,20 - 15,24 - 18,5,6,1,1628369,1630573,204001,1628436,201950,1628369-1630573-204001-1628436-201950,,201152,1627783,1629667,203471,1630193,201152-1627783-1629667-203471-1630193,,4,3,4
3,0022300563,4,1,1,3:08,2:00,2348,2280,68,108,125,24 - 18,26 - 21,6,5,-1,1628369,1630573,204001,1628436,201950,1628369-1630573-204001-1628436-201950,,201152,1627783,1629667,203471,1630567,201152-1627783-1629667-203471-1630567,,2,3,6
4,0022300563,5,1,2,2:00,12:00,2280,2160,120,125,153,26 - 21,29 - 25,5,4,-1,1628369,1630573,1628401,1628436,1630202,1628369-1630573-1628401-1628436-1630202,,201152,1629628,1629667,203471,1630567,201152-1629628-1629667-203471-1630567,,3,4,8
5,0022300563,6,2,2,12:00,9:01,2160,1981,179,153,180,29 - 25,34 - 34,4,0,-4,201143,1628401,1628436,1630573,1630202,201143-1628401-1628436-1630573-1630202,,1629628,1630567,203471,1629667,1628449,1629628-1630567-203471-1629667-1628449,,5,9,11
6,0022300563,7,2,2,9:01,8:20,1981,1940,41,180,188,34 - 34,40 - 34,0,6,6,201143,1628401,1629052,1630573,1630202,201143-1628401-1629052-1630573-1630202,,1629628,1630567,203471,1629667,1628449,1629628-1630567-203471-1629667-1628449,,6,0,3
7,0022300563,8,2,2,8:20,6:16,1940,1816,124,188,214,40 - 34,41 - 38,6,3,-3,201143,1628401,1629052,1630573,1630202,201143-1628401-1629052-1630573-1630202,,1630193,1630567,203471,1629007,1628449,1630193-1630567-203471-1629007-1628449,,1,4,7
8,0022300563,9,2,2,6:16,6:16,1816,1816,0,214,222,41 - 38,41 - 38,3,3,0,201950,1628401,1629052,204001,1628369,201950-1628401-1629052-204001-1628369,,1630193,1630567,203471,1629007,1627783,1630193-1630567-203471-1629007-1627783,,0,0,0
9,0022300563,10,2,2,6:16,4:38,1816,1718,98,222,241,41 - 38,47 - 40,3,7,4,201950,1628401,1629052,204001,1628369,201950-1628401-1629052-204001-1628369,,1630193,1629628,203471,1629007,1627783,1630193-1629628-203471-1629007-1627783,,6,2,9
